property_age,property_type,property_size_sqft,num_rooms,num_bathrooms,location_area,avg_market_price_per_sqft,requested_price,loan_to_value_ratio,approval_status
39,Apartment,2723,5,2,Bolarum,18486.74,50339399.85,88.92,0
50,Apartment,839,5,1,Mehdipatnam,15114.44,12681012.76,77.92,1
41,Independent House,544,5,3,Secunderabad,7491.82,4075552.09,50.97,1
11,Villa,3425,1,5,Himayatnagar,5994.81,20532223.72,62.86,0
3,Villa,2384,3,3,Pocharam,7993.42,19056304.75,56.31,0
7,Villa,3633,3,2,Kondapur,17684.7,64248514.08,80.43,0
3,Independent House,4083,3,2,Shabad,13194.02,53871187.36,74.93,0
24,Independent House,1516,1,1,Beeramguda,17119.58,25953281.68,73.6,1
45,Apartment,1040,1,4,Choutuppal,16994.26,17674025.62,80.9,0
31,Villa,663,2,1,Himayatnagar,15220.45,10091161,84.9,0
24,Independent House,2939,5,2,Kandukur,13416.26,39430377.94,50.7,0
19,Apartment,4996,2,5,Narsingi,13133.09,65612934.9,71.34,1
25,Independent House,3778,4,3,Medchal,12421.97,46930206.8,68.83,1
40,Independent House,1601,6,1,Kapra,16656.27,26666687.29,78.42,0
6,Independent House,4999,5,4,Gundlapochampally,15305.64,76512881.46,86.42,0
3,Villa,1744,4,3,Nagole,7882.95,13747857.31,73.73,1
37,Apartment,4533,2,2,Mangalpally,5054.06,22910062.67,65.8,1
16,Apartment,2438,6,1,Chandanagar,4068.46,9918895.82,71.83,1
29,Villa,1878,2,2,ECIL,16749.1,31454816.18,61.03,0
36,Villa,4268,2,2,Kompally,9059.42,38665618.09,78.21,0
29,Independent House,3144,4,2,Kukatpally,3347.87,10525691.73,51.91,1
47,Independent House,2042,5,1,Bhongir,7222.9,14749163,80.38,0
33,Apartment,2853,2,1,Nawabpet,15850.89,45222586.55,77.71,1
9,Villa,2137,2,3,Shamirpet,10721.75,22912383.06,80.34,0
17,Independent House,859,5,4,Gundla Pochampally,15398.61,13227409.78,54.09,0
32,Independent House,1545,6,2,Manikonda,17142.44,26485077.19,57.02,1
41,Independent House,1294,4,4,Shamirpet,15955.82,20646827,71.09,1
30,Independent House,4906,4,2,Jalpally,11391.03,55884397.59,67.98,1
49,Apartment,3053,4,2,Shamshabad,17186.59,52470672.52,61.65,1
24,Villa,4236,2,5,Bibinagar,19324.54,81858730.54,81.65,0
38,Villa,2422,2,2,Attapur,19300.91,46746804.79,50.6,1
6,Independent House,3732,3,4,Nagole,3346.45,12488952.28,83.26,0
12,Villa,2218,3,4,Kandukur,6738.47,14945920.72,56.51,1
2,Villa,3974,1,3,Kapra,16770.6,66646346.33,52.41,1
28,Villa,4302,3,4,Miyapur,7794.61,33532401.72,55.63,1
10,Independent House,537,2,5,Thimmapur,4660.49,2502681.68,59.71,1
31,Apartment,3015,6,4,Thimmapur,17827.38,53749537.14,88.56,0
37,Apartment,2464,2,4,Rampally,9934.94,24479686.3,73.07,1
4,Villa,785,4,4,Kondapur,3540.44,2779245.84,50.68,0
10,Villa,648,6,2,Miyapur,12472.73,8082328.15,77.98,1
10,Villa,4268,6,3,Koheda,5627.05,24016241.09,78.28,1
32,Villa,4287,1,2,Quthbullapur,10080.45,43214874.56,61.72,0
36,Villa,3263,4,4,Pargi,13613.17,44419770.53,86.49,0
10,Villa,3361,5,3,Secunderabad,14245.51,47879145.74,50.23,1
25,Villa,1848,6,5,Beeramguda,12836.78,23722378.52,80.77,0
28,Apartment,3748,3,1,Kukatpally,18533.84,69464815.99,82.91,0
40,Independent House,2703,2,2,Gopanpally,19482.83,52662086.73,67.89,1
46,Independent House,4304,4,2,Tarnaka,5390.84,23202171.13,76.16,1
27,Independent House,4483,3,1,Cherlapally,14975.49,67135103.46,59.43,1
49,Villa,2465,6,4,Bibi Nagar,9514.39,23452976.73,66.98,1
13,Villa,3261,1,3,Thumkunta,13059.13,42585809.2,62.11,1
50,Independent House,3352,4,2,Uppal,12820.09,42972950.47,64.77,0
49,Villa,2943,3,2,Tolichowki,19528.9,57473558.26,69.43,0
33,Apartment,1689,3,1,Chandanagar,3676.85,6210191.22,70.03,0
32,Villa,3357,1,1,Rajendranagar,5110.09,17154558.58,78.04,1
12,Apartment,2168,6,1,Madhapur,4403.51,9546811.72,74.54,1
50,Apartment,1676,1,3,Gopanpally,18373.53,30794037.12,72.71,1
12,Apartment,2028,1,1,Medchal,19586.35,39721118.16,80.57,0
28,Independent House,3985,6,1,Nagole,15952.06,63568951.73,74.99,1
39,Independent House,815,4,4,Tarnaka,16098.69,13120431.43,60.32,0
23,Independent House,2012,1,2,Bhongir,3649.57,7342937.66,84.16,0
10,Villa,3513,5,4,Secunderabad,15640.06,54943524.47,55.52,0
49,Villa,1278,2,2,Sagar Road,15128.89,19334727.34,63.43,1
42,Villa,1831,6,2,Adibatla,19853.37,36351520.81,85.12,0
1,Villa,4537,4,1,Financial District,15044.27,68255868.21,72.33,1
47,Independent House,4767,5,5,Bolarum,12914.98,61565710.93,87.92,0
28,Independent House,3139,6,4,LB Nagar,3447.29,10821047.6,86.88,0
12,Independent House,4577,6,4,Moula Ali,17957.52,82191548.26,66.41,1
2,Independent House,2849,4,2,Nagole,16233.85,46250224.44,54.66,1
18,Villa,3452,2,3,Cherlapally,4397.27,15179393.14,86.04,0
39,Apartment,4933,1,3,Gundla Pochampally,12093.24,59655960.85,53.47,1
39,Apartment,1972,3,4,Kothur,13462.97,26548975.57,89.68,0
34,Independent House,2174,4,3,Ghatkesar,10423.33,22660327.94,51.28,0
9,Villa,3545,6,2,Aushapur,16474.23,58401137.38,50.19,1
39,Apartment,1643,2,1,Kompally,11183.57,18374599.09,78.9,1
46,Independent House,1849,3,2,Kothapet,15878.85,29359987.22,79.67,0
12,Apartment,4553,3,2,Financial District,14633.36,66625670.54,63.52,1
26,Villa,3014,5,1,Patancheru,17506.92,52765844.66,50.76,0
6,Independent House,3426,1,1,Uppal,18073.12,61918498.48,54.75,1
35,Apartment,585,6,1,Manoharabad,11885.63,6953093.07,59.9,0
19,Villa,1077,1,3,Uppal,19803.03,21327868.2,51.09,1
33,Apartment,4697,2,2,Shankarpally,9806.81,46062583.25,51.76,1
32,Villa,2599,4,4,Shadnagar,19893.44,51703049.92,60.48,1
15,Apartment,2544,1,2,Kompally,8184.89,20822351.71,72.65,0
33,Apartment,4195,3,4,Mallampet,15430.57,64731221.83,51.74,0
1,Independent House,809,4,1,Kapra,5392.45,4362493.2,87.75,0
43,Apartment,1910,1,1,Kukatpally,3041.12,5808547.16,66.24,1
11,Independent House,4533,4,1,Tellapur,14698.5,66628303.6,54.18,1
48,Apartment,583,3,3,Narsingi,6378.97,3718937.96,65.59,1
28,Independent House,1029,3,4,Safilguda,16914.06,17404564.71,59.67,1
7,Villa,3416,3,5,Gundlapochampally,3074.06,10500998.49,69.94,1
12,Independent House,4889,6,3,Ameerpet,13370.2,65366931.11,74.44,1
35,Villa,3121,4,2,Tellapur,15707.95,49024521.32,87.39,0
25,Apartment,1731,2,1,LB Nagar,4836.71,8372350.33,54.22,1
13,Apartment,699,6,3,Safilguda,18427.36,12880723.73,59.03,1
22,Apartment,2981,4,2,Gundla Pochampally,6477.1,19308233.12,56.08,1
18,Apartment,2110,1,4,Bibi Nagar,16666.33,35165966.27,64.18,0
43,Villa,2333,3,5,Gundlapochampally,10325.12,24088499.36,81.94,0
6,Villa,2732,5,2,Yadagirigutta,15488.9,42315686.67,66.6,1
7,Villa,2264,2,4,Miyapur,13648.81,30900900.73,78.35,0
6,Independent House,2502,3,2,Himayatnagar,6899.63,17262883.93,52.88,1
4,Villa,4047,4,2,Kollur,3878.17,15694945.93,73.64,0
14,Villa,1353,1,1,Sagar Road,3765.32,5094473.36,76.1,0
29,Villa,4757,1,2,Himayatnagar,13458.58,64022456.35,68.99,1
29,Villa,1184,5,3,Kollur,17159.66,20317035.44,75.6,1
3,Villa,1365,1,3,Uppal,7524.21,10270548.43,57.31,1
6,Apartment,3857,2,4,Narsingi,11891.65,45866098.86,80.8,0
35,Villa,4006,5,2,ECIL,5843.12,23407521.72,86.73,0
23,Villa,4265,1,5,Kondapur,16064.85,68516574.08,79.08,0
7,Independent House,1656,1,2,ECIL,18642.51,30872003.6,64.93,0
11,Apartment,2010,3,1,Mangalpally,12728.11,25583493.22,59.4,1
5,Apartment,4817,6,1,Patancheru,12788,61599804.16,50.23,1
48,Independent House,2491,1,2,Chintal,7997.02,19920567.46,79.54,1
31,Apartment,823,4,3,Shamshabad,6819.63,5612556.91,76.31,1
43,Apartment,4123,1,3,Malkajgiri,8915.43,36758328.09,53.05,1
31,Villa,1929,3,4,Tellapur,16559.27,31942839.89,67.84,1
48,Apartment,2038,1,3,Manikonda,11566.23,23571968.46,74.49,1
17,Independent House,4621,5,5,Nagole,5208.81,24069902.02,59.7,1
17,Villa,1936,3,2,Ghatkesar,13169.37,25495896.71,81.31,0
14,Apartment,3762,6,1,Chintal,7934.77,29850590.57,84.38,0
5,Villa,3597,1,4,Shadnagar,4986.93,17937992.37,68.91,1
47,Villa,4257,1,1,Uppal,11608.71,49418274.9,80.19,0
43,Independent House,4984,6,4,Bachupally,6882.51,34302443.44,51.63,1
5,Independent House,3920,1,2,Sangareddy,10271.98,40266175.86,72.9,0
14,Villa,3307,2,5,Gopanpally,5470.03,18089381.05,50.13,1
50,Villa,1999,2,3,Malkajgiri,17801.24,35584680.02,50.78,1
49,Independent House,1278,3,1,Tolichowki,18997.07,24278261.78,63.17,1
42,Villa,3760,3,1,Bhongir,9450,35532016.13,74.21,1
25,Independent House,3371,6,3,Ghatkesar,3598.55,12130719.86,60.19,1
43,Apartment,3070,1,3,LB Nagar,5862.38,17997511.29,55.93,0
22,Independent House,3410,6,5,Financial District,18749.22,63934851.83,67.49,1
31,Villa,780,2,5,Shabad,16389.03,12783443.61,58.29,1
46,Independent House,3577,1,2,Nacharam,3664.47,13107806.72,76.27,1
25,Villa,1030,5,5,Aushapur,11803.38,12157484.41,78.23,1
33,Villa,1749,5,1,Narsingi,19704.24,34462716.66,68.41,1
50,Villa,4168,5,5,Dundigal,15458.1,64429365.84,64.82,1
32,Villa,4602,1,5,Malkajgiri,4078.85,18770881.35,60.85,1
34,Villa,4143,6,4,Nagole,4117.73,17059755.43,83.19,0
19,Villa,1836,4,3,Kapra,17577.07,32271506.96,77.44,1
23,Independent House,3361,4,4,Kothapet,4397.16,14778857.8,87.49,0
17,Apartment,3575,2,4,Rudraram,15693.79,56105314.56,67.68,1
10,Independent House,4478,2,2,Yacharam,9457.55,42350904.37,55.9,0
3,Apartment,2860,5,1,ECIL,17613.4,50374310.63,78.38,1
10,Villa,2222,5,1,Jalpally,3844.35,8542138.54,77.94,0
29,Independent House,3321,3,1,Choutuppal,5223.59,17347534.2,52.12,1
6,Apartment,1085,6,2,Shamirpet,8529.98,9255026.52,74.45,1
2,Independent House,1951,3,3,Tellapur,6258.39,12210123.3,67.39,0
45,Independent House,4535,6,3,Madhapur,16197.26,73454561.51,80.1,0
21,Apartment,549,3,4,Rai Durg,13356.03,7332461.83,82.14,0
27,Apartment,2783,6,4,Medchal,19383.41,53944038.8,88.38,0
9,Apartment,3825,2,5,Madhapur,13896.65,53154673.29,55.11,1
7,Independent House,2619,2,3,Pargi,3651.2,9562489.62,78.17,0
11,Villa,4366,3,4,Turkapally,12680.34,55362361.2,87.76,0
46,Villa,2981,3,4,Bachupally,18420.78,54912337.3,86.39,0
26,Independent House,1378,2,2,Alwal,18690.54,25755568.1,88.42,0
41,Independent House,1268,1,5,Kothapet,9790.19,12413964.02,51,1
21,Independent House,573,5,1,Quthbullapur,15675.28,8981935.51,83.81,0
11,Villa,4377,3,3,Isnapur,3186.52,13947383.49,58.73,1
23,Villa,3965,5,4,Secunderabad,4336.04,17192381.92,62.08,0
43,Villa,4283,4,4,Ghatkesar,11972.99,51280306.16,76.25,1
48,Apartment,3228,1,2,Gopanpally,19661.43,63467088.86,74.47,1
36,Villa,4180,3,5,Mallapur,17305.93,72338805.02,75.35,1
5,Villa,2476,1,2,Chintal,15417.37,38173416.03,83.45,0
24,Villa,4376,1,3,Nallagandla,6689.58,29273619.41,89.59,0
44,Independent House,3408,4,5,Chengicherla,3327.27,11339333.81,74.36,1
5,Independent House,4482,5,5,Tarnaka,11000.43,49303938,78.8,1
41,Apartment,966,6,4,Kompally,4386.19,4237055.8,74.75,1
1,Apartment,3884,4,3,Beeramguda,13901.36,53992875.29,66.19,1
30,Villa,3596,6,1,Nallagandla,6970.38,25065487.21,69.38,0
12,Independent House,4259,3,2,Bibinagar,18686.25,79584744.7,62.65,1
39,Villa,1100,2,5,Shabad,12597.27,13856995.04,81.21,0
47,Independent House,1633,1,1,Adibatla,11099.11,18124838.77,82.44,0
1,Villa,1525,2,2,Ameerpet,5009.7,7639796.95,83.76,0
12,Villa,1902,4,2,Sainikpuri,18567.6,35315565.92,51.66,1
7,Apartment,2767,2,5,Shadnagar,12664.86,35043668.93,75.62,0
32,Villa,4164,1,5,Manoharabad,16238.39,67616644.85,54.31,1
3,Villa,537,3,5,Aushapur,12691.73,6815457.2,61.85,1
49,Villa,3212,2,1,Gundlapochampally,12360.56,39702103.86,79.46,1
17,Villa,981,4,5,Shamirpet,9170.36,8996128.01,86.31,0
32,Independent House,3350,6,5,Shadnagar,15980.93,53536130.5,59.25,1
35,Villa,4948,1,1,Secunderabad,3176.42,15716930.23,84.94,0
39,Apartment,3511,4,3,Beeramguda,14973.08,52570499.67,59.12,1
38,Independent House,1326,4,3,Financial District,12852.64,17042601.78,84.64,0
4,Villa,1384,5,2,LB Nagar,8505.92,11772199.39,77.11,1
16,Independent House,763,2,2,Kothur,9176.62,7001758.65,89.96,0
13,Villa,2830,3,5,Jubilee Hills,19283.64,54572699.84,73.29,0
8,Apartment,2560,2,1,Gundla Pochampally,4796.81,12279824.13,79.85,0
17,Independent House,4013,1,3,Tarnaka,19923.26,79952062.04,68.31,1
19,Apartment,3783,1,5,Quthbullapur,5983.3,22634814.27,56.21,0
12,Independent House,582,5,3,Malkajgiri,14202.16,8265654.22,66.2,0
24,Independent House,2177,2,3,Maheshwaram,7561.08,16460471.39,56.65,1
22,Apartment,4833,1,4,Bibinagar,5477.25,26471564.65,52.21,1
20,Villa,4975,6,4,Banjara Hills,15525.92,77241453.65,73.6,0
9,Villa,2377,6,4,Ghatkesar,8376.16,19910122.47,82.23,0
3,Independent House,3019,4,1,Nawabpet,15243.54,46020252.38,66.46,0
12,Villa,1783,3,2,Yacharam,6689.13,11926727.48,52.2,1
19,Villa,1323,4,5,Mangalpally,10656.18,14098127.5,74.55,1
15,Villa,2041,4,1,Keesara,9905.04,20216187.32,78.91,1
9,Apartment,1625,3,4,Bibi Nagar,17222.32,27986273.09,67.56,1
8,Villa,1673,1,2,Kothapet,12818.47,21445306.82,80.02,0
28,Apartment,899,6,4,Shankarpally,12889.36,11587537.11,84.47,0
41,Independent House,1908,2,5,Nawabpet,4456.21,8502447.28,79.01,1
4,Apartment,4957,2,1,Uppal,16230.97,80456898.33,82.13,0
26,Independent House,2764,4,5,Safilguda,10738.95,29682457,86,0
19,Independent House,4312,5,1,ECIL,18607.22,80234345.56,85.5,0
31,Villa,4851,4,3,Sangareddy,6838.21,33172153.37,78.24,1
3,Independent House,2315,1,5,Dilsukhnagar,17609.07,40764993.2,52.41,0
30,Villa,2343,5,3,Kothapet,10965.44,25692016.32,65.3,1
25,Apartment,1205,6,2,Ameerpet,17652.64,21271434.52,71.57,1
2,Villa,1753,2,3,Vikarabad,15165.14,26584489.35,50.86,1
23,Apartment,4956,2,1,Bhongir,10630.04,52682455.72,53.66,1
46,Apartment,2792,1,4,Himayatnagar,10559.61,29482426.95,73.68,1
15,Independent House,4998,4,2,Shabad,7690.52,38437228.05,59.5,1
6,Independent House,2082,1,4,Tarnaka,9049.11,18840250.79,63.97,1
20,Apartment,1768,3,4,Pocharam,7825.35,13835227.35,67.43,1
14,Villa,4794,1,3,Narsingi,14431.29,69183609.88,61.61,0
10,Apartment,1326,3,4,Alwal,15048.82,19954735.76,64.4,1
49,Independent House,3596,3,3,Nacharam,10171.89,36578118.34,80.45,0
19,Villa,1302,3,1,Ibrahimpatnam,19762.1,25730250.23,56.67,0
21,Independent House,2217,1,3,Ghatkesar,7828.76,17356371.23,76.24,0
43,Independent House,4389,3,1,Malkajgiri,3241.09,14225155.9,89.28,0
34,Villa,1829,4,3,Secunderabad,17575.41,32145422.15,74.24,1
27,Apartment,3187,3,4,Jeedimetla,7175.45,22868167.21,50.87,1
11,Independent House,4746,1,1,Manikonda,13854.45,65753212.58,56.63,0
16,Villa,3004,2,5,Quthbullapur,8077.91,24266030.8,81.03,0
44,Independent House,1575,5,2,Abids,3069.77,4834893.22,75.76,1
39,Independent House,1212,2,5,Somajiguda,14341.89,17382366.64,89.46,0
11,Apartment,2180,2,5,Kondapur,9150.54,19948167.92,75.9,1
22,Independent House,2434,2,3,Tarnaka,5850.16,14239292.07,50.07,1
11,Apartment,3861,4,5,Moula Ali,19553.42,75495740.46,87.23,0
30,Independent House,4725,1,1,Nallagandla,8978.12,42421623.39,81.01,0
24,Villa,2205,3,1,Nagaram,10220.1,22535321.41,71.78,0
30,Apartment,3958,1,3,Rai Durg,17358.8,68706142.32,55.87,0
28,Independent House,3080,3,4,Sainikpuri,6043,18612434.02,65.8,1
48,Villa,2734,6,4,Yadagirigutta,7368.6,20145751.58,71.5,1
2,Apartment,4616,6,3,Kandukur,14288.94,65957751.81,66.06,0
33,Independent House,4784,1,4,Mehdipatnam,9780.43,46789598.79,67.68,1
41,Independent House,821,6,3,Ghatkesar,6872.63,5642428.2,66.33,0
38,Independent House,3489,3,4,Isnapur,9720.28,33914072.23,51.03,1
25,Villa,2218,6,5,Chandanagar,8112.93,17994471.28,65.27,1
26,Villa,4847,5,4,Adibatla,7831.06,37957145.89,74.36,0
43,Apartment,1186,3,1,Chintal,7154.52,8485264.29,62.17,1
12,Independent House,826,1,2,Mallapur,5023.18,4149147.35,85.24,0
12,Independent House,1795,2,1,Yadagirigutta,9129.44,16387337.46,88.59,0
48,Apartment,1844,6,5,Kandukur,18857.38,34773003.69,50.28,0
34,Apartment,3581,3,5,Pargi,9968.01,35695444.99,73.91,1
26,Independent House,1570,5,5,Shamshabad,11690.46,18354020.42,74.12,1
50,Independent House,587,3,1,Chengicherla,19789.12,11616213.94,64.73,1
17,Independent House,3700,4,1,Vikarabad,8832.41,32679927.57,59.76,0
11,Apartment,2928,4,4,Kukatpally,12693.33,37166083.52,58.99,0
1,Apartment,3651,5,1,ECIL,3128.56,11422377.09,71.85,0
27,Independent House,4226,5,1,Kandukur,6650.83,28106409.73,87.54,0
6,Villa,1331,2,1,Mallapur,12257.33,16314506.07,67.13,1
38,Apartment,1655,2,5,Mangalpally,11071.13,18322717.62,61.14,1
36,Villa,923,6,4,Sagar Road,11510.32,10624027.28,59.08,1
24,Villa,3536,3,1,Alwal,6710.46,23728199.05,69.44,1
45,Apartment,2922,2,5,Kandukur,12276.73,35872615.34,77.61,1
34,Apartment,3785,1,2,Miyapur,13230.73,50078294.85,50.41,1
38,Independent House,2680,3,1,Mallapur,7816.56,20948387.31,88.56,0
9,Apartment,917,6,5,Kapra,10718.52,9828878.41,89.27,0
18,Villa,2586,5,3,Isnapur,9870.5,25525100.91,58.07,1
29,Independent House,2428,3,3,Banjara Hills,10654.2,25868385.72,78.37,1
4,Independent House,4815,5,3,Ibrahimpatnam,17822.93,85817392.5,56.44,0
33,Villa,1497,6,4,Shankarpally,10772.46,16126375.07,71.05,1
45,Apartment,3865,3,5,Jeedimetla,8844.97,34185824.38,77.35,1
26,Villa,4558,4,5,Pocharam,13635.82,62152053.14,86.1,0
20,Apartment,3261,1,4,Kapra,10258.25,33452154.04,78.09,1
21,Villa,1805,1,4,Nagole,15185.62,27410050.83,87.49,0
38,Apartment,2225,1,5,ECIL,7036.57,15656361.62,58.15,1
6,Apartment,2713,5,3,Quthbullapur,13096.59,35531049.62,55.13,1
25,Villa,4573,1,5,Choutuppal,9898.83,45267358.9,81.36,0
48,Apartment,4328,5,4,Kandukur,19687.59,85207900.57,54.68,1
28,Villa,3913,6,4,ECIL,5204.73,20366105.85,67.59,1
19,Independent House,4641,4,5,Bolarum,3531.53,16389850.48,58.65,1
5,Villa,1605,4,5,Shadnagar,15525.01,24917644.87,69.04,0
49,Apartment,3428,3,5,ECIL,4709.1,16142804.71,89.47,0
28,Villa,1927,2,3,LB Nagar,11189.98,21563089.31,76.9,1
4,Villa,3345,6,4,Kapra,6371.06,21311201.6,58.54,0
7,Apartment,3894,2,1,Rajendranagar,12305.57,47917891.55,68.72,1
23,Villa,3555,3,2,Mallampet,18225.9,64793087.16,66.12,1
14,Villa,3759,1,1,Medchal,12958.42,48710705.96,57.31,1
27,Apartment,2053,5,4,Mallampet,11857.83,24344117.97,78.07,1
25,Apartment,4168,5,4,Bowrampet,10955.95,45664394.38,84.7,0
47,Apartment,4359,1,3,Moula Ali,16574.56,72248497.77,54.02,1
48,Apartment,1362,6,3,Mangalpally,3091.65,4210822.26,89.23,0
10,Apartment,3163,5,3,Dundigal,18746.94,59296564.44,54.24,1
13,Apartment,4280,3,3,Bolarum,3770.88,16139357.35,65.31,0
11,Apartment,1341,4,3,Financial District,3244.63,4351054.54,79.07,1
23,Apartment,3895,2,1,LB Nagar,6931.88,26999665.34,66.25,1
4,Apartment,1771,1,3,Hitech City,8684.12,15379573.76,70.89,1
35,Apartment,4981,6,4,Kompally,19789.82,98573069.55,78.42,1
16,Apartment,2445,2,1,Jubilee Hills,12052.2,29467618.2,66.22,0
46,Villa,4883,2,2,Choutuppal,17103.6,83516889.02,58.74,1
11,Independent House,2363,1,5,Banjara Hills,16269.79,38445518.89,88.18,0
40,Independent House,2514,3,1,Moula Ali,11749.96,29539401.13,77.39,0
47,Villa,4614,4,5,Bowenpally,14978.99,69113068.68,71.24,1
1,Villa,3666,2,3,Isnapur,18308.91,67120457.22,72.01,0
22,Independent House,1823,6,4,Aushapur,8848.27,16130392.13,79.64,1
49,Apartment,3488,5,5,Jeedimetla,13700.43,47787098.86,52.22,1
6,Apartment,3923,1,2,Secunderabad,6828.38,26787725.03,66.82,1
32,Villa,2942,2,4,Shamshabad,15684,46142321.06,61.51,1
34,Apartment,564,1,4,Kompally,10067.85,5678268.69,71.78,1
10,Independent House,1161,3,3,Kandukur,6561.13,7617471.52,69.63,1
46,Independent House,4600,2,2,Aushapur,9383.29,43163111.97,72.77,0
45,Independent House,870,4,1,Bolarum,12830.99,11162961.61,78.92,1
48,Villa,3187,2,2,Secunderabad,3583.58,11420853.96,73.66,1
16,Independent House,604,3,4,Adibatla,19404.03,11720034.04,82.78,0
14,Apartment,3075,4,4,Shabad,15928.34,48979642.05,86.91,0
23,Apartment,4460,3,4,Gundlapochampally,16018.91,71444323.34,59.41,1
32,Independent House,973,3,3,Cherlapally,4011.82,3903499.07,65.96,1
43,Villa,1392,3,4,Bhongir,13278.9,18484233.88,82.58,0
43,Villa,3200,2,3,Shabad,3772.44,12071817.5,58.52,1
12,Apartment,4368,4,3,Shamirpet,16521.06,72164010.75,80.79,0
23,Independent House,3516,4,4,Abids,18431.49,64805113.31,57.82,0
44,Villa,4102,1,5,Patancheru,19805.13,81240640.24,85.71,0
10,Independent House,2407,3,5,Ibrahimpatnam,16288.1,39205467.06,64.08,1
16,Apartment,1251,2,4,Hitech City,17507.83,21902298.25,83.17,0
7,Independent House,3206,4,4,Alwal,12279.12,39366869.6,69.54,1
4,Villa,519,6,3,Yacharam,7000.04,3633023.35,52.65,1
2,Apartment,3136,5,1,Ameerpet,5396.86,16924564.56,54.87,1
15,Apartment,1110,1,4,Bhongir,7992.41,8871580.61,52.72,1
43,Independent House,4727,1,5,Mehdipatnam,6961.91,32908955.21,89.75,0
47,Villa,3372,1,4,Thumkunta,6134.83,20686636.24,84.39,0
50,Independent House,2632,6,1,Kothur,12616.46,33206514.68,82.7,0
8,Apartment,4602,2,1,Banjara Hills,5884.31,27079598.57,59.04,1
23,Villa,3302,1,3,Shabad,17935.6,59223348.7,59.13,1
29,Apartment,2730,5,3,Ghatkesar,15300.33,41769891.94,54.29,1
38,Independent House,1691,4,4,Choutuppal,15894.93,26878323.67,58.78,0
37,Independent House,3797,4,1,Tukkuguda,19815.77,75240474.26,81.59,0
41,Villa,1946,3,4,ECIL,15410.48,29988792.52,72.92,0
36,Apartment,4622,1,2,Pragathi Nagar,5215.04,24103936.61,52.85,1
22,Villa,2757,6,1,Banjara Hills,12773.73,35217186.49,76.14,0
39,Apartment,3954,5,3,Gundla Pochampally,11381.95,45004227.12,86.07,0
6,Villa,3517,1,4,Dundigal,15606.8,54889105.68,80.2,0
20,Apartment,966,5,3,Chintal,7279.77,7032259.43,60.69,1
12,Villa,1930,3,3,Bhongir,7637.02,14739453.89,64.39,1
20,Apartment,2341,3,1,Thimmapur,12622.68,29549687.06,66.58,1
34,Apartment,1338,1,3,Kompally,11391.83,15242273.72,77.3,1
40,Villa,3975,5,4,Kollur,14325.67,56944556.15,64.92,0
32,Villa,3845,2,3,Pragathi Nagar,14192.3,54569399.61,78.56,1
17,Apartment,2307,3,1,Moula Ali,17935.17,41376437.69,62.06,1
18,Villa,1157,2,1,Dilsukhnagar,19111.76,22112307.59,74.73,1
22,Independent House,2147,1,5,Chengicherla,3042.81,6532923.35,81.7,0
18,Apartment,3308,6,3,Sagar Road,12023.94,39775194.93,79.97,1
8,Independent House,538,3,2,Manoharabad,12489.5,6719352.68,58.15,1
27,Independent House,1157,4,1,Maheshwaram,6566.84,7597833.34,72.55,1
13,Apartment,4410,2,4,Pargi,12627.41,55686894.68,65.38,0
43,Apartment,3342,1,4,Nagole,13917.71,46512982.67,76.07,1
32,Apartment,2050,2,1,Nagole,13239.05,27140049.17,60.06,0
46,Villa,4785,2,4,Shamirpet,10752.55,51450945.89,77.25,0
8,Independent House,634,4,2,Shamirpet,3356.69,2128141.9,50.37,1
39,Villa,879,2,3,Malkajgiri,15294.39,13443766.78,60.68,1
